Order_ID,Order_Date,Customer_Name,Region,State,Category,Product,Quantity,Sales,Profit,Payment_Mode,,
ORD00963,2025-12-07,Akash Mishra,East,Karnataka,Clothing,Shoes,3,14582,3555,Debit Card,,
ORD00964,2025-10-04,Meera Deshmukh,South,Karnataka,Office Supplies,Stapler,8,18221,2276,Credit Card,,
ORD00965,2025-01-22,Sakshi Kulkarni,South,Maharashtra,Furniture,Table,10,48059,10548,Credit Card,,
ORD00966,2024-11-19,Rohan Menon,East,Karnataka,Office Supplies,Stapler,1,936,108,Net Banking,,
ORD00967,2024-02-13,Sakshi Ghosh,East,Maharashtra,Electronics,Tablet,5,526,125,Cash,,
ORD00968,2024-03-31,Tanvi Sharma,North,Rajasthan,Clothing,T-Shirt,7,15163,2452,Net Banking,,
ORD00969,2025-10-05,Priya Jadhav,East,Delhi,Clothing,Shoes,8,17032,4118,UPI,,
ORD00970,2024-12-09,Sakshi Iyer,East,Gujarat,Furniture,Cabinet,2,25908,3814,UPI,,
ORD00971,2024-08-25,Sakshi Shah,East,Maharashtra,Electronics,Laptop,5,7770,470,Credit Card,,
ORD00972,2024-12-25,Siddharth Joshi,South,Rajasthan,Clothing,Jacket,6,41819,4802,UPI,,
ORD00973,2025-03-09,Vivaan Pawar,West,Maharashtra,Office Supplies,Marker,3,15882,3622,Credit Card,,
ORD00974,2025-09-02,Aisha Naik,West,Delhi,Furniture,Desk,3,7415,718,Net Banking,,
ORD00975,2025-06-12,Nikhil Patil,East,Tamil Nadu,Furniture,Desk,2,14728,824,Debit Card,,
ORD00976,2024-07-29,Vivaan Gupta,South,Gujarat,Electronics,Mobile,4,8399,1699,Debit Card,,
ORD00977,2024-06-24,Ishita Gupta,West,Rajasthan,Office Supplies,Pen,4,18279,2023,Cash,,
ORD00978,2025-05-26,Abhishek Iyer,North,Gujarat,Office Supplies,Marker,5,30899,2335,Debit Card,,
ORD00979,2025-04-03,Karan Patil,West,Gujarat,Electronics,Mobile,1,47139,11284,Debit Card,,
ORD00980,2024-03-10,Vivaan Mishra,East,Maharashtra,Electronics,Headphones,4,42615,2774,Credit Card,,
ORD00981,2025-04-27,Pooja Tiwari,North,Gujarat,Electronics,Laptop,1,34051,2416,Net Banking,,
ORD00982,2025-08-20,Ritika Gupta,West,Karnataka,Office Supplies,Notebook,1,1581,96,Debit Card,,
ORD00983,2024-05-24,Yash Chavan,East,Maharashtra,Electronics,Laptop,9,25001,4234,Debit Card,,
ORD00984,2025-09-01,Rahul Gupta,West,Delhi,Electronics,Tablet,1,5229,722,Cash,,
ORD00985,2025-04-09,Kavya Chavan,North,Rajasthan,Electronics,Tablet,5,10851,899,Debit Card,,
ORD00986,2025-07-25,Meera Pawar,North,Rajasthan,Clothing,Jacket,1,36022,7778,UPI,,
ORD00987,2025-12-28,Sai Deshmukh,South,Karnataka,Furniture,Cabinet,4,42045,7905,UPI,,
ORD00988,2025-08-22,Ritika Chavan,North,Delhi,Clothing,Jacket,2,2538,461,Credit Card,,
ORD00989,2024-12-16,Pooja Ghosh,East,Gujarat,Electronics,Headphones,9,3845,245,Credit Card,,
ORD00990,2024-08-24,Pooja Patil,South,Karnataka,Electronics,Mobile,10,39101,4932,Credit Card,,
ORD00991,2025-12-23,Ritika Ghosh,North,Gujarat,Office Supplies,Marker,1,28140,1950,Credit Card,,
ORD00992,2025-09-23,Shreya Chavan,East,Tamil Nadu,Furniture,Cabinet,7,1111,111,Net Banking,,
ORD00993,2025-05-18,Sakshi Roy,West,Delhi,Furniture,Sofa,5,2140,420,Net Banking,,
ORD00994,2025-07-30,Arjun Verma,North,Delhi,Furniture,Table,1,33685,2815,Cash,,
ORD00995,2024-07-21,Sneha Iyer,East,Karnataka,Furniture,Table,9,26788,2469,Credit Card,,
ORD00996,2025-11-11,Rahul Singh,East,Tamil Nadu,Furniture,Desk,4,44936,5722,Debit Card,,
ORD00997,2025-04-26,Vivaan Roy,South,Tamil Nadu,Furniture,Desk,9,10919,2627,Cash,,
ORD00998,2024-09-11,Yash Shetty,West,Delhi,Electronics,Tablet,1,24848,1944,UPI,,
ORD00999,2025-07-09,Aditya Sharma,West,Delhi,Electronics,Headphones,6,44698,7708,Credit Card,,
ORD01000,2024-10-08,Rohan Das,South,Rajasthan,Furniture,Cabinet,9,2838,625,Net Banking,,
ORD01001,2024-09-12,Vikas Das,South,Karnataka,Office Supplies,Printer Paper,6,32667,3140,Credit Card,,
ORD01002,2024-01-15,Vivaan Pawar,North,Tamil Nadu,Furniture,Cabinet,2,22287,5206,Debit Card,,
ORD01003,2024-04-14,Yash Das,East,Rajasthan,Furniture,Desk,1,31367,1764,Cash,,
ORD01004,2024-05-12,Vivaan Nair,South,Delhi,Office Supplies,Printer Paper,7,42243,4137,Debit Card,,
ORD01005,2024-01-15,Ishita Sharma,West,Tamil Nadu,Office Supplies,Notebook,2,34079,3630,UPI,,
ORD01006,2024-07-02,Rohan Shetty,East,Rajasthan,Office Supplies,Printer Paper,7,4455,346,Cash,,
ORD01007,2024-06-04,Pooja Chavan,West,Rajasthan,Electronics,Headphones,8,29863,4797,Credit Card,,
ORD01008,2025-12-30,Nikhil Ansari,West,Rajasthan,Office Supplies,Marker,1,3655,863,Credit Card,,
ORD01009,2025-07-19,Aisha Naik,West,Delhi,Office Supplies,Printer Paper,7,9451,1462,Cash,,
ORD01010,2025-04-13,Priya Menon,South,Gujarat,Furniture,Cabinet,10,37481,5573,Net Banking,,
ORD01011,2025-11-28,Sakshi Mishra,West,Rajasthan,Electronics,Smart Watch,8,6814,1682,Cash,,
ORD01012,2024-03-23,Ritika Das,South,Maharashtra,Electronics,Headphones,7,36002,8674,Cash,,
ORD01013,2025-10-05,Yash Iyer,East,Gujarat,Clothing,T-Shirt,1,1583,301,Debit Card,,
ORD01014,2024-07-20,Aditya Deshmukh,West,Delhi,Office Supplies,Stapler,4,25546,3448,Net Banking,,
ORD01015,2025-06-28,Akash Pawar,East,Maharashtra,Clothing,Jeans,5,5809,960,Credit Card,,
ORD01016,2025-12-31,Sneha Kulkarni,West,Tamil Nadu,Office Supplies,Printer Paper,10,39419,8020,Debit Card,,
ORD01017,2024-11-26,Sakshi Shaikh,West,Rajasthan,Clothing,Jacket,6,6298,874,Debit Card,,
ORD01018,2025-06-25,Ritika Tiwari,West,Maharashtra,Clothing,Shirt,4,47185,5473,Credit Card,,
ORD01019,2024-01-16,Aarav Pawar,North,Gujarat,Furniture,Desk,9,38424,3347,Credit Card,,
ORD01020,2024-05-31,Tanvi Chavan,West,Tamil Nadu,Office Supplies,Notebook,1,9791,1395,Net Banking,,
ORD01021,2025-01-25,Tanvi More,South,Karnataka,Electronics,Laptop,5,34512,2502,Debit Card,,
ORD01022,2024-06-28,Tanvi Ansari,South,Karnataka,Electronics,Tablet,8,34841,6082,Cash,,
ORD01023,2024-12-11,Sai Pawar,South,Delhi,Furniture,Chair,8,5976,307,Debit Card,,
ORD01024,2025-02-10,Tanvi Khan,West,Karnataka,Electronics,Tablet,1,33340,8180,Net Banking,,
ORD01025,2024-01-21,Sakshi Naik,East,Rajasthan,Office Supplies,Pen,8,43232,6077,Credit Card,,
ORD01026,2024-02-10,Aryan Patil,West,Rajasthan,Clothing,Jeans,8,44755,9869,Credit Card,,
ORD01027,2024-09-05,Ritika Pawar,South,Delhi,Clothing,Jeans,1,33596,6967,Net Banking,,
ORD01028,2024-09-01,Priya More,South,Gujarat,Furniture,Desk,3,10906,563,Cash,,
ORD01029,2025-12-31,Aditi Shetty,East,Rajasthan,Furniture,Sofa,2,7019,1490,Cash,,
ORD01030,2024-07-26,Sai More,South,Delhi,Furniture,Chair,5,21463,1204,Net Banking,,
ORD01031,2024-08-12,Rahul Iyer,West,Maharashtra,Furniture,Chair,3,43284,8863,Net Banking,,
ORD01032,2024-12-16,Aryan Pawar,West,Karnataka,Clothing,Shirt,7,46869,8874,UPI,,
ORD01033,2025-10-27,Rohan Ansari,East,Tamil Nadu,Furniture,Cabinet,10,12181,1157,Debit Card,,
ORD01034,2025-08-13,Nikhil Shah,East,Gujarat,Furniture,Desk,8,34273,8310,UPI,,
ORD01035,2025-02-15,Aryan Naik,East,Tamil Nadu,Clothing,Shoes,9,18223,3816,Net Banking,,
ORD01036,2025-05-19,Sai Naik,East,Maharashtra,Office Supplies,Printer Paper,2,2529,264,Credit Card,,
ORD01037,2024-06-16,Ananya Kulkarni,North,Delhi,Clothing,Jeans,1,19319,4116,UPI,,
ORD01038,2024-11-03,Priya Pawar,East,Delhi,Clothing,Shirt,5,37379,5430,Debit Card,,
ORD01039,2024-11-08,Sai Verma,South,Karnataka,Clothing,Jacket,1,38780,4374,Net Banking,,
ORD01040,2025-02-08,Nikhil Ghosh,West,Rajasthan,Office Supplies,Stapler,2,1733,231,Cash,,
ORD01041,2025-11-04,Aditi Gupta,West,Tamil Nadu,Electronics,Laptop,8,28518,3157,UPI,,
ORD01042,2025-12-14,Ishita Roy,North,Delhi,Clothing,Shoes,7,47640,8364,Cash,,
ORD01043,2024-10-28,Ishita Tiwari,East,Karnataka,Office Supplies,Stapler,4,41276,6804,Cash,,
ORD01044,2025-12-29,Arjun Chavan,South,Gujarat,Clothing,Shirt,5,20542,3362,Credit Card,,
ORD01045,2025-01-19,Karan Roy,North,Tamil Nadu,Electronics,Headphones,5,31694,6662,Credit Card,,
ORD01046,2024-04-05,Nikhil Sharma,West,Karnataka,Office Supplies,Printer Paper,6,1163,278,Net Banking,,
ORD01047,2024-08-30,Vivaan Ansari,East,Rajasthan,Furniture,Chair,1,26384,3037,Cash,,
ORD01048,2025-02-03,Yash Pawar,North,Gujarat,Office Supplies,Printer Paper,5,8992,792,Credit Card,,
ORD01049,2025-11-23,Sai Pawar,North,Rajasthan,Office Supplies,Notebook,4,36655,2020,UPI,,
ORD01050,2024-04-29,Ananya Khan,West,Delhi,Electronics,Smart Watch,5,5847,676,Net Banking,,
ORD01051,2024-12-25,Sakshi Shetty,West,Delhi,Electronics,Tablet,3,7092,729,UPI,,
ORD01052,2025-06-27,Arjun Khan,South,Delhi,Furniture,Chair,6,11449,2487,Cash,,
ORD01053,2025-11-09,Karan Verma,North,Karnataka,Office Supplies,Printer Paper,6,38389,4832,Debit Card,,
ORD01054,2025-03-18,Sai Pawar,West,Delhi,Furniture,Table,7,29886,1849,Debit Card,,
ORD01055,2025-11-06,Vikas Shetty,East,Rajasthan,Clothing,Shirt,4,17362,2963,Net Banking,,
ORD01056,2025-04-08,Yash Kadam,East,Maharashtra,Electronics,Headphones,8,5064,597,Debit Card,,
ORD01057,2025-04-06,Ananya Shah,North,Karnataka,Electronics,Headphones,10,13248,1533,Credit Card,,
ORD01058,2024-10-02,Sakshi Verma,North,Karnataka,Electronics,Headphones,1,46736,3234,Debit Card,,
ORD01059,2025-03-13,Neha Jadhav,East,Tamil Nadu,Furniture,Chair,2,32194,4135,Debit Card,,
ORD01060,2024-07-27,Om Iyer,East,Tamil Nadu,Clothing,Shirt,2,46970,2590,UPI,,
ORD01061,2025-12-21,Sakshi Singh,South,Delhi,Furniture,Chair,6,31660,7397,UPI,,
ORD01062,2024-02-03,Aditya Patil,North,Rajasthan,Office Supplies,Pen,2,21060,3570,Credit Card,,
ORD01063,2024-04-28,Siddharth Nair,North,Maharashtra,Clothing,T-Shirt,3,4791,863,Debit Card,,
ORD01064,2025-06-12,Om Shah,East,Gujarat,Clothing,Shirt,6,20867,2697,Debit Card,,
ORD01065,2024-07-31,Aisha Nair,East,Gujarat,Clothing,Shoes,9,39887,3185,Cash,,
ORD01066,2025-03-05,Ritika Tiwari,North,Tamil Nadu,Clothing,Jeans,4,37235,4554,Net Banking,,
ORD01067,2024-07-02,Ritika Pawar,West,Rajasthan,Clothing,Jacket,4,34075,2188,Credit Card,,
ORD01068,2025-08-17,Karan Jadhav,West,Karnataka,Office Supplies,Pen,5,47764,5098,Credit Card,,
ORD01069,2025-01-11,Ritika Ghosh,West,Delhi,Furniture,Table,6,46175,7268,UPI,,
ORD01070,2024-10-30,Vikas Joshi,North,Maharashtra,Office Supplies,Pen,5,1265,182,Cash,,
ORD01071,2025-10-12,Aditya More,South,Rajasthan,Furniture,Sofa,2,5480,552,Debit Card,,
ORD01072,2025-03-18,Sai Patil,West,Delhi,Clothing,Jacket,2,3665,797,Debit Card,,
ORD01073,2025-11-16,Kavya Das,South,Tamil Nadu,Office Supplies,Printer Paper,2,15036,1838,Net Banking,,
ORD01074,2024-06-04,Tanvi Ansari,North,Tamil Nadu,Electronics,Tablet,5,18654,2544,Cash,,
ORD01075,2024-10-30,Priya Pawar,North,Gujarat,Clothing,Jacket,3,22550,1659,UPI,,
ORD01076,2025-10-02,Meera Chavan,West,Gujarat,Clothing,Jeans,7,16679,2996,Credit Card,,
ORD01077,2025-06-19,Vikas Mishra,East,Karnataka,Clothing,Shirt,8,39386,7392,Net Banking,,
ORD01078,2025-11-08,Nikhil Khan,East,Maharashtra,Furniture,Cabinet,3,34947,5356,Debit Card,,
ORD01079,2025-12-09,Ananya Iyer,East,Tamil Nadu,Office Supplies,Stapler,1,31012,4467,Debit Card,,
ORD01080,2024-03-21,Abhishek Shah,South,Gujarat,Office Supplies,Marker,4,39187,3323,Cash,,
ORD01081,2024-08-05,Sneha Kadam,East,Maharashtra,Furniture,Chair,1,3005,385,Net Banking,,
ORD01082,2024-12-14,Yash Kadam,North,Tamil Nadu,Electronics,Laptop,7,24467,2172,Debit Card,,
ORD01083,2025-03-12,Kavya Deshmukh,North,Gujarat,Electronics,Laptop,7,38387,5101,Debit Card,,
ORD01084,2025-09-14,Nikhil Khan,South,Delhi,Office Supplies,Pen,5,22849,3785,Debit Card,,
ORD01085,2025-10-11,Aisha Khan,East,Maharashtra,Office Supplies,Notebook,5,13032,2184,Debit Card,,
ORD01086,2025-01-06,Nikhil Gupta,West,Gujarat,Furniture,Sofa,2,3119,671,UPI,,
ORD01087,2024-12-06,Sneha Nair,West,Maharashtra,Electronics,Smart Watch,10,39348,9639,Debit Card,,
ORD01088,2025-01-07,Ananya Singh,East,Gujarat,Clothing,Shoes,10,2456,162,UPI,,
ORD01089,2024-08-21,Tanvi Iyer,South,Maharashtra,Clothing,Jeans,9,32561,4941,Net Banking,,
ORD01090,2025-12-24,Sakshi Mishra,North,Rajasthan,Clothing,Jacket,7,2925,231,Cash,,
ORD01091,2025-06-20,Aditya Sharma,North,Delhi,Office Supplies,Printer Paper,3,20864,3253,Debit Card,,
ORD01092,2025-11-03,Aditi Verma,East,Gujarat,Furniture,Sofa,5,3899,566,Net Banking,,
ORD01093,2024-09-04,Neha Gupta,North,Tamil Nadu,Clothing,Shirt,2,48726,5592,UPI,,
ORD01094,2025-05-18,Nikhil Roy,South,Gujarat,Furniture,Chair,7,17604,1496,Debit Card,,
ORD01095,2024-07-03,Aisha Kulkarni,South,Karnataka,Clothing,Jacket,10,48056,2890,Cash,,
ORD01096,2024-06-28,Tanvi Nair,East,Delhi,Clothing,Jeans,6,43587,6676,Debit Card,,
ORD01097,2024-10-16,Yash More,North,Maharashtra,Electronics,Smart Watch,9,39878,5404,Debit Card,,
ORD01098,2025-11-28,Aditya Menon,East,Rajasthan,Electronics,Mobile,1,13293,2998,Cash,,
ORD01099,2024-11-30,Kavya Ansari,East,Karnataka,Office Supplies,Stapler,2,37685,4855,Cash,,
ORD01100,2024-05-20,Arjun Shah,South,Maharashtra,Furniture,Desk,7,4432,529,Net Banking,,
ORD01101,2025-08-24,Sakshi Nair,South,Tamil Nadu,Electronics,Mobile,3,13514,2337,Cash,,
ORD01102,2024-06-16,Shreya Sharma,East,Delhi,Clothing,Jacket,1,46166,8139,UPI,,
ORD01103,2025-06-08,Aisha Shetty,West,Gujarat,Office Supplies,Notebook,4,22998,1893,UPI,,
ORD01104,2024-03-31,Aditi Khan,East,Maharashtra,Electronics,Tablet,4,1715,413,UPI,,
ORD01105,2025-05-27,Vivaan Patel,North,Rajasthan,Furniture,Desk,3,43060,4085,UPI,,
ORD01106,2025-10-19,Nikhil Tiwari,West,Tamil Nadu,Electronics,Mobile,9,31075,5251,Net Banking,,
ORD01107,2025-06-06,Arjun Kulkarni,North,Delhi,Clothing,Shoes,9,7710,1554,Cash,,
ORD01108,2024-05-08,Akash More,North,Rajasthan,Office Supplies,Printer Paper,5,28439,5280,Net Banking,,
ORD01109,2025-07-15,Vivaan Mishra,West,Maharashtra,Office Supplies,Printer Paper,2,32552,4320,Net Banking,,
ORD01110,2025-01-07,Sakshi Das,East,Gujarat,Office Supplies,Marker,8,27829,1429,Cash,,
ORD01111,2024-04-13,Ishita Tiwari,North,Karnataka,Clothing,Jeans,4,15357,905,Credit Card,,
ORD01112,2025-02-01,Nikhil Ghosh,East,Gujarat,Electronics,Tablet,4,16309,2283,Debit Card,,
ORD01113,2024-12-27,Pooja Ansari,South,Delhi,Office Supplies,Printer Paper,7,49988,11717,Credit Card,,
ORD01114,2024-08-18,Pooja Patil,North,Tamil Nadu,Furniture,Table,5,48324,9798,Net Banking,,
ORD01115,2025-11-25,Om Khan,North,Maharashtra,Electronics,Headphones,5,7400,1590,Credit Card,,
ORD01116,2024-04-22,Sai Jadhav,East,Tamil Nadu,Office Supplies,Pen,6,19989,3967,Net Banking,,
ORD01117,2024-02-23,Arjun Pawar,North,Tamil Nadu,Furniture,Desk,3,23603,4331,UPI,,
ORD01118,2025-07-23,Rahul Patil,West,Tamil Nadu,Electronics,Tablet,10,42698,6495,UPI,,
ORD01119,2024-09-20,Yash Patil,East,Tamil Nadu,Office Supplies,Printer Paper,9,27691,3367,Net Banking,,
ORD01120,2025-08-15,Siddharth Iyer,South,Karnataka,Office Supplies,Notebook,6,1068,105,Debit Card,,
ORD01121,2024-01-26,Ananya Gupta,West,Gujarat,Furniture,Table,1,32528,2896,UPI,,
ORD01122,2025-05-11,Rahul Iyer,West,Karnataka,Furniture,Cabinet,2,2102,112,Net Banking,,
ORD01123,2024-11-26,Arjun Ghosh,North,Tamil Nadu,Furniture,Cabinet,5,10321,2048,Debit Card,,
ORD01124,2025-07-14,Kavya Mishra,North,Delhi,Clothing,Shoes,4,47237,3342,Debit Card,,
ORD01125,2024-04-03,Aarav Iyer,West,Rajasthan,Clothing,Shoes,7,32980,6725,UPI,,
ORD01126,2024-03-28,Om Patil,West,Tamil Nadu,Electronics,Laptop,3,27733,3601,Net Banking,,
ORD01127,2024-10-01,Pooja Roy,South,Rajasthan,Electronics,Tablet,3,29402,2609,Debit Card,,
ORD01128,2024-05-17,Aarav Yadav,East,Karnataka,Clothing,Jacket,2,40210,2281,Cash,,
ORD01129,2025-11-23,Om Naik,South,Karnataka,Office Supplies,Marker,9,30609,4764,Net Banking,,
ORD01130,2024-09-14,Vivaan Mishra,East,Maharashtra,Clothing,Jacket,2,45260,2367,Cash,,
ORD01131,2025-06-11,Rahul Patil,North,Rajasthan,Clothing,Jacket,5,36073,3150,Credit Card,,
ORD01132,2024-10-19,Ishita Singh,East,Rajasthan,Clothing,Jacket,3,24911,1421,Credit Card,,
ORD01133,2025-04-01,Akash Khan,South,Gujarat,Furniture,Chair,6,10434,1071,Credit Card,,
ORD01134,2025-09-27,Abhishek Menon,North,Gujarat,Clothing,Jeans,9,20362,4708,Net Banking,,
ORD01135,2024-08-10,Aryan Joshi,South,Gujarat,Office Supplies,Marker,9,8197,792,Net Banking,,
ORD01136,2024-09-25,Tanvi Patel,North,Delhi,Furniture,Desk,5,5525,923,Credit Card,,
ORD01137,2024-02-13,Shreya Joshi,South,Delhi,Office Supplies,Stapler,3,47695,11474,Debit Card,,
ORD01138,2025-09-19,Vikas Naik,South,Maharashtra,Furniture,Cabinet,7,49795,2704,Net Banking,,
ORD01139,2025-07-06,Aarav Iyer,South,Rajasthan,Electronics,Laptop,1,4844,310,UPI,,
ORD01140,2025-03-21,Priya Shaikh,East,Karnataka,Electronics,Headphones,10,23466,5324,UPI,,
ORD01141,2025-01-30,Shreya Gupta,South,Rajasthan,Electronics,Tablet,7,24191,2626,UPI,,
ORD01142,2024-06-19,Vivaan Chavan,West,Karnataka,Office Supplies,Stapler,5,31641,3663,Credit Card,,
ORD01143,2024-09-03,Meera Roy,North,Delhi,Clothing,T-Shirt,3,45698,9234,Cash,,
ORD01144,2024-11-29,Sneha Patil,East,Karnataka,Electronics,Smart Watch,9,36276,3040,Cash,,
ORD01145,2024-09-02,Yash Singh,West,Tamil Nadu,Electronics,Mobile,3,49967,10007,UPI,,
ORD01146,2025-12-03,Vikas Iyer,West,Rajasthan,Clothing,T-Shirt,7,17134,1690,UPI,,
ORD01147,2024-08-04,Arjun Shaikh,East,Karnataka,Office Supplies,Stapler,10,21478,4660,Net Banking,,
ORD01148,2025-12-01,Vikas Pawar,East,Karnataka,Office Supplies,Notebook,8,33061,7110,UPI,,
ORD01149,2024-08-14,Om Jadhav,East,Maharashtra,Furniture,Sofa,6,9121,683,Debit Card,,
ORD01150,2024-01-14,Om Khan,North,Maharashtra,Electronics,Laptop,6,49310,7901,UPI,,
ORD01151,2025-10-19,Vivaan Pawar,West,Gujarat,Office Supplies,Stapler,3,13489,2417,Net Banking,,
ORD01152,2025-06-03,Aditya Ansari,East,Karnataka,Furniture,Chair,4,19293,1578,UPI,,
ORD01153,2025-02-07,Ananya Menon,West,Karnataka,Office Supplies,Marker,8,17475,3087,Net Banking,,
ORD01154,2024-01-24,Aarav Shetty,South,Rajasthan,Furniture,Cabinet,7,44901,2655,UPI,,
ORD01155,2024-08-28,Vivaan Patil,South,Tamil Nadu,Office Supplies,Printer Paper,7,17819,3012,Credit Card,,
ORD01156,2025-07-27,Akash Khan,East,Rajasthan,Office Supplies,Notebook,10,1112,84,UPI,,
ORD01157,2025-08-07,Tanvi Mishra,West,Gujarat,Office Supplies,Marker,5,31541,6184,Cash,,
ORD01158,2024-01-12,Aarav Iyer,North,Delhi,Furniture,Table,4,44119,2788,Cash,,
ORD01159,2025-10-11,Shreya Verma,South,Karnataka,Office Supplies,Notebook,8,17230,3748,UPI,,
ORD01160,2024-02-27,Aditya Naik,North,Karnataka,Furniture,Chair,10,8523,1305,Debit Card,,
ORD01161,2025-01-18,Aarav Deshmukh,North,Tamil Nadu,Clothing,Jeans,7,13380,3287,Debit Card,,
ORD01162,2024-08-21,Aditya Kulkarni,South,Maharashtra,Furniture,Table,2,1766,383,Credit Card,,
ORD01163,2024-04-29,Aryan Singh,East,Maharashtra,Clothing,Jeans,1,21509,2007,Cash,,
ORD01164,2024-12-02,Meera Kadam,North,Delhi,Clothing,Jacket,5,40939,8185,UPI,,
ORD01165,2024-07-23,Kavya Kulkarni,North,Gujarat,Furniture,Sofa,5,29612,5025,Cash,,
ORD01166,2025-08-07,Abhishek Shaikh,East,Delhi,Furniture,Sofa,2,33343,3384,Net Banking,,
ORD01167,2024-03-04,Om Nair,West,Tamil Nadu,Clothing,Jacket,7,46902,5732,Debit Card,,
ORD01168,2025-08-11,Yash Singh,West,Karnataka,Electronics,Tablet,1,46914,7425,Cash,,
ORD01169,2024-10-23,Priya Pawar,South,Gujarat,Furniture,Desk,4,48581,8460,Debit Card,,
ORD01170,2024-06-08,Ananya Shaikh,East,Rajasthan,Clothing,Jeans,9,8023,892,Cash,,
ORD01171,2025-03-03,Arjun Naik,West,Rajasthan,Office Supplies,Marker,4,30832,5860,Debit Card,,
ORD01172,2025-02-12,Abhishek Khan,West,Gujarat,Furniture,Table,4,31190,6448,Debit Card,,
ORD01173,2024-10-07,Sai Sharma,North,Gujarat,Office Supplies,Printer Paper,2,42119,8775,Net Banking,,
ORD01174,2024-03-13,Aryan Singh,West,Delhi,Clothing,T-Shirt,4,13943,1040,Credit Card,,
ORD01175,2024-01-16,Sai Verma,East,Karnataka,Furniture,Sofa,8,8806,1180,Credit Card,,
ORD01176,2025-05-26,Ishita Jadhav,North,Gujarat,Office Supplies,Printer Paper,6,13363,1622,Credit Card,,
ORD01177,2024-05-30,Shreya Tiwari,West,Delhi,Electronics,Smart Watch,9,4775,262,Debit Card,,
ORD01178,2025-09-12,Aditi Naik,East,Gujarat,Clothing,Jeans,8,29431,3161,Debit Card,,
ORD01179,2025-11-17,Siddharth Deshmukh,West,Gujarat,Furniture,Desk,2,48565,5186,Credit Card,,
ORD01180,2024-08-22,Ananya Tiwari,West,Delhi,Furniture,Cabinet,7,27303,1612,Cash,,
ORD01181,2025-06-11,Rahul Chavan,West,Gujarat,Office Supplies,Printer Paper,2,24244,3718,Net Banking,,
ORD01182,2025-11-08,Pooja Patel,East,Karnataka,Electronics,Laptop,9,34399,5426,Net Banking,,
ORD01183,2024-06-18,Sneha Khan,West,Karnataka,Electronics,Headphones,5,2105,494,Debit Card,,
ORD01184,2024-05-21,Abhishek Pawar,East,Karnataka,Office Supplies,Notebook,9,13578,2430,Debit Card,,
ORD01185,2024-06-20,Vivaan Pawar,East,Gujarat,Office Supplies,Pen,3,16519,3871,Net Banking,,
ORD01186,2024-01-04,Rohan Shetty,North,Delhi,Furniture,Sofa,4,9117,598,UPI,,
ORD01187,2025-03-18,Aisha Nair,East,Rajasthan,Furniture,Table,4,47292,4304,UPI,,
ORD01188,2024-04-12,Aditi More,West,Maharashtra,Electronics,Mobile,6,8285,1709,UPI,,
ORD01189,2025-10-01,Aditi Tiwari,South,Rajasthan,Furniture,Chair,3,38873,5964,Debit Card,,
ORD01190,2024-02-19,Meera More,North,Maharashtra,Electronics,Laptop,9,10466,2405,UPI,,
ORD01191,2024-03-04,Abhishek Nair,East,Karnataka,Furniture,Table,6,6529,1549,UPI,,
ORD01192,2024-10-29,Om Singh,East,Gujarat,Clothing,Jeans,5,37731,3154,Credit Card,,
ORD01193,2025-02-06,Akash Rane,East,Karnataka,Electronics,Laptop,7,998,65,Net Banking,,
ORD01194,2025-01-05,Yash Rane,East,Karnataka,Clothing,T-Shirt,10,14158,1032,Debit Card,,
ORD01195,2025-05-18,Priya Patil,West,Tamil Nadu,Clothing,T-Shirt,1,25172,2570,Credit Card,,
ORD01196,2024-07-09,Aditya Khan,North,Karnataka,Clothing,T-Shirt,6,18966,1910,Net Banking,,
ORD01197,2024-02-04,Abhishek Nair,East,Delhi,Electronics,Tablet,1,47934,7258,UPI,,
ORD01198,2025-08-11,Ritika Menon,South,Gujarat,Clothing,Shirt,2,47142,4360,Cash,,
ORD01199,2024-05-03,Siddharth Kadam,East,Delhi,Electronics,Mobile,5,15232,2435,Debit Card,,
ORD01200,2024-10-03,Arjun Tiwari,East,Tamil Nadu,Electronics,Tablet,6,21568,4223,Debit Card,,
ORD01201,2025-02-05,Shreya Gupta,West,Maharashtra,Office Supplies,Notebook,7,15539,2972,Credit Card,,
ORD01202,2025-11-26,Aryan Patil,East,Tamil Nadu,Clothing,Jeans,6,42671,3084,Debit Card,,
ORD01203,2025-01-24,Aditya Deshmukh,North,Delhi,Clothing,Shoes,4,26101,3075,Credit Card,,
ORD01204,2024-08-29,Sakshi Iyer,North,Tamil Nadu,Office Supplies,Marker,6,29999,3690,Debit Card,,
ORD01205,2024-02-25,Sai Ghosh,North,Delhi,Furniture,Chair,4,2496,159,Net Banking,,
ORD01206,2024-09-23,Aryan Deshmukh,West,Maharashtra,Office Supplies,Pen,4,33330,3022,Net Banking,,
ORD01207,2025-05-15,Aditya Shetty,South,Tamil Nadu,Furniture,Desk,9,28103,3095,Cash,,
ORD01208,2024-06-22,Ritika Pawar,South,Delhi,Electronics,Tablet,9,8507,690,Net Banking,,
